booking_id,passenger_id,flight_id,booking_date,travel_date,fare_class,fare_amount,tax_amount,booking_status,miles_earned
9000295,700018,41686,2025-07-10,2025-09-01,Business,41734.0,5458.08,Confirmed,8346
9000296,701192,41756,2025-11-16,2026-01-03,Economy,5699.0,1133.88,Confirmed,1139
9000297,700553,41944,2025-08-10,2025-09-08,Economy,6511.0,1231.32,Confirmed,1302
9000298,700919,40034,2025-01-12,2025-03-11,Economy,5978.0,1167.36,Confirmed,1195
9000299,700004,41813,2025-06-10,2025-06-19,Premium Economy,15531.0,2313.72,Confirmed,3106
9000300,700046,41137,2025-08-31,2025-10-22,Economy,9691.0,1612.92,Confirmed,1938
9000301,700059,40813,2024-12-28,2025-02-26,Economy,6256.0,1200.72,Confirmed,1251
9000302,700102,40182,2025-03-02,2025-05-01,Economy,8319.0,1448.28,Cancelled,1663
9000303,700028,40222,2025-04-13,2025-05-13,Economy,5373.0,1094.76,Confirmed,1074
9000304,700770,40448,2025-06-10,2025-07-29,Economy,5431.0,1101.72,Confirmed,1086
9000305,701185,40248,2026-03-09,2026-03-22,Economy,5558.0,1116.96,Confirmed,1111
9000306,700070,40661,2025-12-30,2026-01-03,Economy,5686.0,1132.32,NoShow,1137
9000307,700221,40583,2025-10-26,2025-10-30,Economy,5337.0,1090.44,Confirmed,1067
9000308,700153,41899,2025-08-24,2025-09-03,Business,47962.0,6205.44,Confirmed,9592
9000309,700373,40028,2025-09-28,2025-11-21,Economy,4705.0,1014.6,Confirmed,941
9000310,701006,40209,2026-02-11,2026-03-24,Economy,8598.0,1481.76,Confirmed,1719
9000311,700138,41606,2025-07-14,2025-08-30,Economy,5598.0,1121.76,Confirmed,1119
9000312,700693,40497,2024-12-10,2025-02-05,Economy,6250.0,1200.0,NoShow,1250
9000313,701394,40468,2025-03-17,2025-04-23,Premium Economy,17115.0,2503.8,Confirmed,3423
9000314,700103,41898,2025-11-02,2025-11-10,Economy,7101.0,1302.12,Cancelled,1420
9000315,700350,41061,2025-12-28,2026-02-16,Premium Economy,15399.0,2297.88,Confirmed,3079
9000316,701350,40369,2025-12-20,2026-01-04,Economy,5704.0,1134.48,NoShow,1140
9000317,700145,40749,2025-05-15,2025-05-16,Premium Economy,13632.0,2085.84,Confirmed,2726
9000318,700935,40307,2026-01-02,2026-02-18,Economy,4469.0,986.28,Confirmed,893
9000319,700138,41546,2025-05-29,2025-07-07,Business,42417.0,5540.04,Confirmed,8483
9000320,701356,40591,2026-01-19,2026-03-11,Economy,5766.0,1141.92,Confirmed,1153
9000321,701327,41723,2025-04-27,2025-06-01,Economy,8755.0,1500.6,Confirmed,1751
9000322,701325,40266,2025-06-04,2025-06-24,Business,34861.0,4633.32,Confirmed,6972
9000323,700073,40172,2025-07-30,2025-08-18,Economy,6859.0,1273.08,Cancelled,1371
9000324,700799,41423,2025-06-01,2025-07-13,Economy,5768.0,1142.16,Confirmed,1153
9000325,700016,40978,2026-02-14,2026-02-27,Economy,8835.0,1510.2,Confirmed,1767
9000326,701277,41473,2025-07-14,2025-08-24,Economy,5934.0,1162.08,Confirmed,1186
9000327,700132,41176,2026-01-14,2026-03-14,Economy,6123.0,1184.76,Confirmed,1224
9000328,700001,41181,2026-02-16,2026-03-01,Economy,10950.0,1764.0,Confirmed,2190
9000329,700007,40816,2025-08-30,2025-10-11,Economy,6595.0,1241.4,Confirmed,1319
9000330,700116,41358,2025-09-28,2025-11-25,Business,46881.0,6075.72,Confirmed,9376
9000331,700701,41165,2026-03-13,2026-03-16,Economy,5118.0,1064.16,Confirmed,1023
9000332,700287,41745,2025-10-30,2025-11-23,Economy,4893.0,1037.16,Confirmed,978
9000333,700136,40722,2025-11-24,2026-01-16,Premium Economy,11437.0,1822.44,Confirmed,2287
9000334,700103,41514,2025-01-20,2025-02-26,Premium Economy,15660.0,2329.2,Confirmed,3132
9000335,700123,40336,2025-01-12,2025-01-29,Economy,6896.0,1277.52,Confirmed,1379
9000336,701405,40364,2025-02-05,2025-04-05,Business,32834.0,4390.08,Confirmed,6566
9000337,701002,40757,2025-03-14,2025-03-21,Economy,6417.0,1220.04,Confirmed,1283
9000338,700124,41062,2025-04-22,2025-05-09,Business,59763.0,7621.56,Confirmed,11952
9000339,701181,41583,2025-01-16,2025-03-01,Economy,5131.0,1065.72,Confirmed,1026
9000340,700085,40152,2026-01-20,2026-03-21,Premium Economy,19831.0,2829.72,Confirmed,3966
9000341,700669,41191,2025-05-02,2025-05-18,Economy,5292.0,1085.04,Confirmed,1058
9000342,700107,41694,2026-03-10,2026-03-31,Economy,5430.0,1101.6,Confirmed,1086
9000343,700093,40974,2025-12-16,2026-02-01,Premium Economy,13468.0,2066.16,Confirmed,2693
9000344,700022,40032,2025-07-17,2025-08-26,Economy,10661.0,1729.32,Confirmed,2132
9000345,700134,40072,2025-12-26,2026-02-14,Economy,5902.0,1158.24,Cancelled,1180
9000346,700033,40968,2024-12-06,2025-01-11,Economy,6894.0,1277.28,Confirmed,1378
9000347,700677,40481,2025-09-28,2025-11-22,Economy,6835.0,1270.2,Confirmed,1367
9000348,701195,41141,2025-03-23,2025-05-14,Business,47802.0,6186.24,Cancelled,9560
9000349,700126,41037,2026-02-16,2026-03-15,Premium Economy,12975.0,2007.0,Confirmed,2595
9000350,700744,41446,2026-01-04,2026-01-26,Economy,4994.0,1049.28,Confirmed,998
9000351,700030,41631,2025-05-10,2025-07-05,Economy,7843.0,1391.16,Confirmed,1568
9000352,700080,41981,2025-01-01,2025-01-07,Premium Economy,12908.0,1998.96,Confirmed,2581
9000353,700060,40087,2025-10-16,2025-10-26,Premium Economy,12694.0,1973.28,Confirmed,2538
9000354,701137,40268,2025-01-05,2025-02-16,Business,38932.0,5121.84,Confirmed,7786
9000355,700790,41511,2026-01-15,2026-01-27,Economy,5508.0,1110.96,Confirmed,1101
9000356,700454,41201,2025-01-19,2025-02-28,First,127783.0,15783.96,Confirmed,25556
9000357,700013,40866,2025-11-27,2025-12-26,Business,60045.0,7655.4,Confirmed,12009
9000358,700055,40265,2025-10-05,2025-10-29,Premium Economy,16402.0,2418.24,Cancelled,3280
9000359,700016,41649,2025-09-04,2025-10-27,Economy,6800.0,1266.0,Confirmed,1360
9000360,700120,40258,2025-11-14,2025-11-27,Economy,10217.0,1676.04,Confirmed,2043
9000361,700141,40772,2025-04-20,2025-06-07,Economy,5082.0,1059.84,Confirmed,1016
9000362,700116,40948,2025-12-13,2026-01-05,Economy,4941.0,1042.92,Confirmed,988
9000363,701151,40362,2025-03-13,2025-05-03,Economy,5551.0,1116.12,Confirmed,1110
9000364,700023,41285,2025-02-09,2025-02-27,Economy,4603.0,1002.36,Cancelled,920
9000365,701494,41046,2025-04-05,2025-05-28,Premium Economy,14779.0,2223.48,Confirmed,2955
9000366,700359,40209,2026-02-26,2026-03-24,Economy,11705.0,1854.6,Cancelled,2341
9000367,701342,40129,2026-02-01,2026-03-03,Economy,4060.0,937.2,Confirmed,812
9000368,701160,41193,2026-02-21,2026-03-05,Business,50791.0,6544.92,Confirmed,10158
9000369,700669,41862,2025-10-30,2025-12-09,Economy,5917.0,1160.04,Confirmed,1183
9000370,700042,41346,2025-07-30,2025-09-23,Economy,6649.0,1247.88,Confirmed,1329
9000371,700546,40665,2025-08-30,2025-10-11,Economy,8754.0,1500.48,Confirmed,1750
9000372,700100,40855,2025-06-29,2025-07-07,Economy,7842.0,1391.04,Confirmed,1568
9000373,701020,40593,2025-05-18,2025-06-03,Business,42053.0,5496.36,Confirmed,8410
9000374,700898,41251,2025-04-11,2025-05-27,Premium Economy,11415.0,1819.8,Confirmed,2283
9000375,701220,40005,2025-10-06,2025-10-18,Economy,5997.0,1169.64,Confirmed,1199
9000376,700669,40959,2025-03-02,2025-04-20,Economy,6160.0,1189.2,Confirmed,1232
9000377,700025,40283,2025-12-29,2026-02-05,Business,57380.0,7335.6,Confirmed,11476
9000378,700009,40275,2025-12-01,2026-01-21,Economy,9042.0,1535.04,Confirmed,1808
9000379,701062,41809,2025-10-25,2025-10-28,Economy,6522.0,1232.64,Cancelled,1304
9000380,700762,41031,2026-01-14,2026-02-16,Business,38623.0,5084.76,Confirmed,7724
9000381,700082,41366,2025-05-13,2025-06-15,Economy,5046.0,1055.52,Cancelled,1009
9000382,700224,40413,2025-08-17,2025-08-19,Economy,8803.0,1506.36,Confirmed,1760
9000383,700038,40942,2025-05-13,2025-05-18,Economy,9180.0,1551.6,Cancelled,1836
9000384,700070,41316,2025-12-10,2026-01-16,Economy,8615.0,1483.8,Confirmed,1723
9000385,700106,41338,2025-01-30,2025-03-27,Premium Economy,10894.0,1757.28,Confirmed,2178
9000386,700012,40962,2025-10-09,2025-10-15,Economy,6429.0,1221.48,Cancelled,1285
9000387,700942,41296,2025-07-19,2025-07-29,Premium Economy,11750.0,1860.0,Confirmed,2350
9000388,700237,40839,2025-12-04,2026-01-03,Premium Economy,11895.0,1877.4,Confirmed,2379
9000389,700914,40230,2026-02-01,2026-02-26,Economy,5234.0,1078.08,Confirmed,1046
9000390,700054,40278,2024-12-18,2025-02-03,Economy,7713.0,1375.56,Confirmed,1542
9000391,700932,40075,2025-09-24,2025-10-13,Economy,5924.0,1160.88,Confirmed,1184
9000392,700360,41332,2025-09-07,2025-11-03,Economy,5300.0,1086.0,Confirmed,1060
9000393,700086,40205,2026-01-25,2026-01-31,Economy,9415.0,1579.8,Confirmed,1883
9000394,700035,41760,2025-01-12,2025-01-13,Economy,5713.0,1135.56,Confirmed,1142
9000395,700135,41720,2025-01-29,2025-03-23,Economy,7044.0,1295.28,Cancelled,1408
9000396,701194,41659,2024-11-27,2025-01-14,Premium Economy,15847.0,2351.64,Confirmed,3169
9000397,700668,41016,2025-05-28,2025-07-20,Economy,5109.0,1063.08,Confirmed,1021
9000398,700019,41105,2025-06-06,2025-06-30,Economy,6998.0,1289.76,Confirmed,1399
9000399,700059,41818,2025-02-16,2025-04-05,Premium Economy,17478.0,2547.36,Confirmed,3495
9000400,700174,41141,2025-04-12,2025-05-14,Economy,4609.0,1003.08,Confirmed,921
9000401,700701,40883,2024-12-11,2025-01-08,Business,35600.0,4722.0,Confirmed,7120
9000402,700004,40654,2025-02-18,2025-03-07,Business,75663.0,9529.56,Confirmed,15132
9000403,700754,41261,2026-02-07,2026-03-03,Business,38699.0,5093.88,Cancelled,7739
9000404,700712,40866,2025-10-29,2025-12-26,Premium Economy,14202.0,2154.24,Confirmed,2840
9000405,700064,40761,2025-11-09,2025-11-28,Economy,5264.0,1081.68,Confirmed,1052
9000406,700844,40945,2025-06-26,2025-07-24,Economy,5193.0,1073.16,Confirmed,1038
9000407,700132,41134,2025-06-04,2025-06-19,Economy,5275.0,1083.0,Confirmed,1055
9000408,700221,40087,2025-09-21,2025-10-26,Economy,5821.0,1148.52,Confirmed,1164
9000409,700504,41995,2025-03-21,2025-04-12,Premium Economy,13150.0,2028.0,Confirmed,2630
9000410,701007,40110,2025-02-03,2025-03-05,Premium Economy,15487.0,2308.44,Cancelled,3097
9000411,700372,40614,2025-10-15,2025-10-28,Premium Economy,10284.0,1684.08,Confirmed,2056
9000412,701016,40714,2025-01-22,2025-02-26,Business,45252.0,5880.24,Confirmed,9050
9000413,700900,40060,2026-02-21,2026-03-07,Economy,11897.0,1877.64,Confirmed,2379
9000414,700131,41888,2025-01-13,2025-01-30,Premium Economy,17098.0,2501.76,Confirmed,3419
9000415,700825,41074,2026-02-02,2026-02-18,Premium Economy,15151.0,2268.12,Confirmed,3030
9000416,700516,40849,2025-04-26,2025-05-24,Economy,4854.0,1032.48,Confirmed,970
9000417,701464,40076,2025-02-13,2025-02-15,Premium Economy,12196.0,1913.52,Confirmed,2439
9000418,700016,41152,2025-07-17,2025-09-04,Economy,8368.0,1454.16,Confirmed,1673
9000419,701324,40648,2025-05-23,2025-07-13,Economy,4955.0,1044.6,Confirmed,991
9000420,701308,41700,2025-10-12,2025-11-20,Premium Economy,17223.0,2516.76,Confirmed,3444
9000421,701234,40458,2025-08-20,2025-10-01,Economy,6010.0,1171.2,Confirmed,1202
9000422,700073,41139,2025-11-06,2025-12-24,Economy,5833.0,1149.96,Confirmed,1166
9000423,700894,41950,2025-07-10,2025-07-14,Economy,6406.0,1218.72,Confirmed,1281
9000424,700913,40374,2025-11-21,2025-12-05,Premium Economy,14360.0,2173.2,Cancelled,2872
9000425,701352,41652,2026-01-30,2026-01-31,Economy,7442.0,1343.04,Confirmed,1488
9000426,700216,40285,2025-08-18,2025-08-20,Economy,4665.0,1009.8,Cancelled,933
9000427,701285,40182,2025-04-04,2025-05-01,Economy,4440.0,982.8,Confirmed,888
9000428,700094,40531,2026-01-26,2026-02-02,Premium Economy,18560.0,2677.2,NoShow,3712
9000429,700918,41401,2025-05-10,2025-06-24,Premium Economy,14114.0,2143.68,Confirmed,2822
9000430,701031,41844,2025-07-03,2025-07-13,Business,33876.0,4515.12,Confirmed,6775
9000431,701119,41281,2025-07-29,2025-09-05,Business,55990.0,7168.8,Confirmed,11198
9000432,700729,41900,2025-03-30,2025-04-25,Business,38285.0,5044.2,Confirmed,7657
9000433,700126,41068,2025-06-27,2025-07-30,Premium Economy,17550.0,2556.0,Cancelled,3510
9000434,700046,41662,2025-02-15,2025-02-17,Economy,4628.0,1005.36,Confirmed,925
9000435,700172,41724,2025-08-15,2025-08-28,Economy,4434.0,982.08,Confirmed,886
9000436,700108,41913,2025-05-23,2025-06-03,Economy,6162.0,1189.44,Confirmed,1232
9000437,700977,41146,2024-12-15,2025-02-11,Economy,5825.0,1149.0,Confirmed,1165
9000438,700022,41361,2026-01-03,2026-02-13,Economy,4833.0,1029.96,Confirmed,966
9000439,700362,41618,2025-07-22,2025-08-29,Economy,5816.0,1147.92,Confirmed,1163
9000440,700725,40998,2025-06-17,2025-07-06,Economy,8396.0,1457.52,Confirmed,1679
9000441,700372,40219,2025-12-24,2026-02-12,Business,49674.0,6410.88,Confirmed,9934
9000442,700770,40599,2025-10-22,2025-12-02,Economy,6642.0,1247.04,Confirmed,1328
9000443,700639,40785,2025-05-24,2025-06-28,Economy,4984.0,1048.08,Confirmed,996
9000444,700091,40310,2025-02-21,2025-02-26,Economy,5113.0,1063.56,Confirmed,1022
9000445,700146,41187,2025-05-27,2025-07-15,Economy,6638.0,1246.56,Confirmed,1327
9000446,700010,41966,2025-11-13,2026-01-03,Premium Economy,11946.0,1883.52,Confirmed,2389
9000447,700911,41802,2025-01-06,2025-02-03,Economy,5213.0,1075.56,NoShow,1042
9000448,700334,41232,2025-01-24,2025-03-02,Economy,4785.0,1024.2,NoShow,957
9000449,700000,41680,2026-01-10,2026-03-07,Economy,5885.0,1156.2,Confirmed,1177
9000450,700085,40699,2025-01-15,2025-01-27,First,113900.0,14118.0,Confirmed,22780
9000451,701014,41596,2026-01-23,2026-03-18,Premium Economy,16748.0,2459.76,Cancelled,3349
9000452,700074,40296,2025-11-19,2025-12-06,Economy,5008.0,1050.96,Confirmed,1001
9000453,700133,40560,2026-02-09,2026-02-11,Premium Economy,11516.0,1831.92,Confirmed,2303
9000454,701119,41581,2025-07-30,2025-09-02,Economy,5115.0,1063.8,Confirmed,1023
9000455,700020,41108,2025-07-02,2025-08-30,Premium Economy,17019.0,2492.28,Confirmed,3403
9000456,700771,40906,2024-12-17,2025-01-04,Economy,5314.0,1087.68,Confirmed,1062
9000457,700148,41939,2025-02-09,2025-02-26,Economy,6848.0,1271.76,Confirmed,1369
9000458,700023,40810,2025-07-15,2025-08-29,Economy,4635.0,1006.2,Confirmed,927
9000459,700978,40670,2025-04-14,2025-05-06,Economy,4567.0,998.04,Confirmed,913
9000460,700020,40739,2025-05-04,2025-05-20,Economy,5347.0,1091.64,Confirmed,1069
9000461,700808,40865,2024-12-21,2025-02-03,Premium Economy,11166.0,1789.92,Confirmed,2233
9000462,700532,40424,2025-11-15,2025-12-12,Economy,5499.0,1109.88,Confirmed,1099
9000463,700512,40671,2025-11-23,2025-12-17,Economy,7230.0,1317.6,Confirmed,1446
9000464,701140,40366,2025-05-25,2025-05-29,Economy,5718.0,1136.16,Confirmed,1143
9000465,700079,41256,2025-03-28,2025-04-25,Economy,5858.0,1152.96,Confirmed,1171
9000466,700115,40644,2025-01-29,2025-02-26,Business,40616.0,5323.92,Confirmed,8123
9000467,700094,41602,2026-01-08,2026-01-28,Premium Economy,13401.0,2058.12,Confirmed,2680
9000468,700689,40528,2025-03-19,2025-05-10,Economy,5850.0,1152.0,Confirmed,1170
9000469,700013,41434,2025-10-12,2025-10-31,Economy,5809.0,1147.08,Confirmed,1161
9000470,700046,40018,2025-08-02,2025-09-16,Business,35632.0,4725.84,Confirmed,7126
9000471,700821,41972,2025-09-03,2025-10-22,Premium Economy,11342.0,1811.04,Confirmed,2268
9000472,700128,40275,2025-12-03,2026-01-21,Economy,5015.0,1051.8,NoShow,1003
9000473,701099,41669,2026-02-16,2026-03-05,Economy,6236.0,1198.32,Confirmed,1247
9000474,700261,40030,2025-04-24,2025-05-01,Economy,6233.0,1197.96,Confirmed,1246
9000475,700027,40401,2024-12-12,2025-02-06,Economy,8280.0,1443.6,Confirmed,1656
9000476,701307,41906,2025-06-25,2025-08-16,Economy,4164.0,949.68,Confirmed,832
9000477,700980,41662,2025-01-20,2025-02-17,Economy,4524.0,992.88,Confirmed,904
9000478,700944,40700,2025-12-29,2026-01-13,Economy,8547.0,1475.64,Confirmed,1709
9000479,700634,41134,2025-05-27,2025-06-19,First,135242.0,16679.04,Confirmed,27048
9000480,700068,40261,2025-09-07,2025-09-15,Economy,6852.0,1272.24,Confirmed,1370
9000481,700693,40096,2025-10-11,2025-10-14,Economy,5927.0,1161.24,Confirmed,1185
9000482,700584,41515,2026-01-18,2026-01-28,Business,36217.0,4796.04,Cancelled,7243
9000483,700112,41576,2025-11-15,2025-12-20,Economy,7588.0,1360.56,Confirmed,1517
9000484,700340,41845,2025-01-04,2025-02-23,Economy,4611.0,1003.32,Confirmed,922
9000485,700018,41002,2025-08-14,2025-08-25,Economy,8993.0,1529.16,Confirmed,1798
9000486,700098,41838,2024-12-22,2025-01-22,Economy,7442.0,1343.04,Confirmed,1488
9000487,700058,41246,2024-11-14,2025-01-04,First,118480.0,14667.6,Confirmed,23696
9000488,701299,40677,2025-07-12,2025-09-05,Economy,5710.0,1135.2,Cancelled,1142
9000489,700017,41516,2025-06-23,2025-06-30,Economy,7170.0,1310.4,Confirmed,1434
9000490,700535,41725,2024-12-04,2025-01-01,Economy,5256.0,1080.72,Cancelled,1051
9000491,700973,40536,2025-03-04,2025-04-01,Economy,6627.0,1245.24,Confirmed,1325
9000492,701486,41234,2025-02-22,2025-04-03,Economy,7507.0,1350.84,Confirmed,1501
9000493,701353,41371,2025-05-22,2025-06-12,Economy,6453.0,1224.36,Confirmed,1290
9000494,701080,40523,2025-03-19,2025-05-14,Economy,5509.0,1111.08,Confirmed,1101
9000495,700644,41053,2024-12-07,2025-01-26,Economy,11311.0,1807.32,Confirmed,2262
9000496,700519,40985,2025-02-02,2025-03-12,Premium Economy,15135.0,2266.2,Confirmed,3027
9000497,700068,40771,2025-08-19,2025-09-03,Economy,7277.0,1323.24,Confirmed,1455
9000498,700487,40270,2025-01-21,2025-03-20,Economy,6351.0,1212.12,Confirmed,1270
9000499,701160,41163,2025-10-13,2025-12-03,Economy,7051.0,1296.12,Confirmed,1410
9000500,700343,40430,2025-02-24,2025-03-08,Economy,6205.0,1194.6,Confirmed,1241
9000501,700016,40298,2025-10-31,2025-11-08,Economy,5203.0,1074.36,Confirmed,1040
9000502,701293,41416,2025-09-15,2025-10-19,Economy,5990.0,1168.8,Cancelled,1198
9000503,700387,41222,2025-10-22,2025-12-04,Business,44125.0,5745.0,Confirmed,8825
9000504,701313,40763,2025-03-13,2025-04-07,Premium Economy,11376.0,1815.12,Cancelled,2275
9000505,701127,41932,2025-08-10,2025-08-16,Economy,10954.0,1764.48,Confirmed,2190
9000506,700200,41313,2025-10-28,2025-11-06,Economy,4053.0,936.36,Confirmed,810
9000507,700571,40071,2025-03-29,2025-03-30,Economy,7890.0,1396.8,Confirmed,1578
9000508,700011,41932,2025-07-25,2025-08-16,Business,42874.0,5594.88,Confirmed,8574
9000509,700100,40892,2025-08-18,2025-09-15,First,138006.0,17010.72,Confirmed,27601
9000510,700205,41876,2025-03-12,2025-04-05,Economy,5355.0,1092.6,Confirmed,1071
9000511,700003,40816,2025-09-01,2025-10-11,Premium Economy,16278.0,2403.36,Confirmed,3255
9000512,700773,40752,2025-02-10,2025-04-01,Economy,5110.0,1063.2,Confirmed,1022
9000513,701081,41094,2025-07-16,2025-09-01,Economy,6542.0,1235.04,Confirmed,1308
9000514,701396,40479,2025-09-30,2025-11-04,Economy,7811.0,1387.32,Confirmed,1562
9000515,700369,41352,2025-05-08,2025-06-19,Economy,6638.0,1246.56,Confirmed,1327
9000516,700259,40743,2025-09-10,2025-10-10,Premium Economy,16959.0,2485.08,Confirmed,3391
9000517,700382,40045,2025-03-09,2025-03-15,Economy,4534.0,994.08,Confirmed,906
9000518,700739,40778,2025-04-25,2025-04-26,Economy,10369.0,1694.28,Cancelled,2073
9000519,701374,40687,2025-06-19,2025-07-22,Economy,9093.0,1541.16,Confirmed,1818
9000520,701320,41531,2025-03-22,2025-03-31,Economy,5840.0,1150.8,Confirmed,1168
9000521,700362,41129,2025-09-04,2025-09-14,Economy,6889.0,1276.68,Cancelled,1377
9000522,700067,40333,2025-11-07,2025-11-17,Economy,6056.0,1176.72,Confirmed,1211
9000523,700092,41476,2025-04-14,2025-05-31,Economy,6605.0,1242.6,Confirmed,1321
9000524,700012,40653,2025-09-12,2025-10-10,Premium Economy,10912.0,1759.44,Confirmed,2182
9000525,700034,40129,2026-01-21,2026-03-03,Economy,3775.0,903.0,Confirmed,755
9000526,700573,40570,2025-10-13,2025-12-07,Business,61407.0,7818.84,Confirmed,12281
9000527,700067,40010,2025-03-23,2025-03-27,Economy,7210.0,1315.2,Confirmed,1442
9000528,700764,41468,2025-07-08,2025-08-06,Economy,4952.0,1044.24,Confirmed,990
9000529,700095,40012,2026-02-04,2026-03-07,Economy,7928.0,1401.36,Confirmed,1585
9000530,700742,41996,2025-06-04,2025-06-05,Economy,5139.0,1066.68,Confirmed,1027
9000531,700118,40465,2025-12-06,2026-01-28,Business,37258.0,4920.96,Confirmed,7451
9000532,700177,40145,2025-06-11,2025-08-02,Economy,8089.0,1420.68,Confirmed,1617
9000533,700036,41796,2025-12-01,2026-01-03,Economy,4917.0,1040.04,Confirmed,983
9000534,700705,41633,2025-01-25,2025-03-03,Economy,5724.0,1136.88,Confirmed,1144
9000535,701054,40269,2025-02-04,2025-03-15,Economy,5466.0,1105.92,Cancelled,1093
9000536,700018,41895,2025-01-28,2025-02-07,First,117459.0,14545.08,Confirmed,23491
9000537,700075,40072,2026-01-28,2026-02-14,Economy,6915.0,1279.8,Confirmed,1383
9000538,700495,40436,2024-12-07,2025-02-02,Premium Economy,15298.0,2285.76,Confirmed,3059
9000539,700891,40690,2025-11-23,2026-01-18,Business,39834.0,5230.08,Confirmed,7966
9000540,700613,40079,2025-08-31,2025-10-18,Economy,4877.0,1035.24,NoShow,975
9000541,700076,41906,2025-07-12,2025-08-16,Economy,12766.0,1981.92,Confirmed,2553
9000542,700566,40831,2025-04-13,2025-06-11,Economy,4874.0,1034.88,Confirmed,974
9000543,700326,41443,2025-03-19,2025-03-23,Economy,5984.0,1168.08,Confirmed,1196
9000544,700083,40421,2025-06-13,2025-07-20,Economy,8871.0,1514.52,Confirmed,1774
9000545,700478,40219,2026-02-09,2026-02-12,Economy,8615.0,1483.8,Confirmed,1723
